ID	Num. utterances	Num. tokens	Expression Lexicon Size (ELS)	Expression Variety (EV)	Expression Repetition (ER)	Voc. Overlap	ENTR	L	LMAX
077078_15_tsv	36.0	189.0	18.0	0.09523809523809523	0.36507936507936506	0.2191780821917808	0.5451960793961285	1.123456790123457	3.0
121122_15_tsv	22.0	106.0	16.0	0.1509433962264151	0.33962264150943394	0.2608695652173913	1.0549174485397046	1.3404255319148937	3.0
011012_15_tsv	32.0	213.0	27.0	0.1267605633802817	0.4694835680751174	0.3108108108108108	1.2476938697844793	1.4666666666666666	4.0
049050_1_tsv	28.0	135.0	19.0	0.14074074074074075	0.4888888888888889	0.3695652173913043	1.2713162721950877	1.476923076923077	4.0
pair21_09_tsv	40.0	292.0	43.0	0.14726027397260275	0.5205479452054794	0.37349397590361444	1.3703000456614445	1.5285714285714285	4.0
041042_7_tsv	41.0	206.0	19.0	0.09223300970873786	0.36893203883495146	0.22972972972972974	1.2366819387134709	1.435897435897436	4.0
107108_8_tsv	24.0	187.0	24.0	0.12834224598930483	0.42245989304812837	0.29577464788732394	1.1088283946992048	1.368421052631579	4.0
065066_12_tsv	23.0	144.0	20.0	0.1388888888888889	0.4097222222222222	0.21311475409836064	1.4731282901464111	1.7045454545454546	6.0
153154_10_tsv	57.0	360.0	34.0	0.09444444444444444	0.3611111111111111	0.2288135593220339	0.8645548867556736	1.2389937106918238	3.0
119120_12_tsv	49.0	201.0	32.0	0.15920398009950248	0.36318407960199006	0.2988505747126437	1.0155981347529768	1.3132530120481927	3.0
063064_10_tsv	31.0	220.0	39.0	0.17727272727272728	0.31363636363636366	0.34782608695652173	0.9261018324677945	1.2685185185185186	4.0
069070_16_tsv	30.0	190.0	33.0	0.1736842105263158	0.5263157894736842	0.48148148148148145	1.5140505272147324	1.6777777777777778	5.0
pair10_15_tsv	23.0	187.0	28.0	0.1497326203208556	0.37433155080213903	0.32	1.0833586451188304	1.3544303797468353	3.0
pair17_08_tsv	27.0	191.0	27.0	0.14136125654450263	0.42408376963350786	0.29577464788732394	1.1104488100045833	1.372093023255814	3.0
pair10_01_tsv	20.0	135.0	24.0	0.17777777777777778	0.4444444444444444	0.36	1.5042155786271256	1.7321428571428572	3.0
057058_12_tsv	23.0	166.0	24.0	0.14457831325301204	0.43373493975903615	0.3181818181818182	1.073419420797734	1.3375	4.0
101102_12_tsv	21.0	137.0	24.0	0.17518248175182483	0.3722627737226277	0.39215686274509803	1.260961995158531	1.4745762711864407	5.0
045046_15_tsv	23.0	129.0	20.0	0.15503875968992248	0.3798449612403101	0.3220338983050847	1.0529815751302694	1.3333333333333333	3.0
045046_14_tsv	22.0	141.0	25.0	0.1773049645390071	0.3404255319148936	0.25925925925925924	1.5974302972170462	1.7	4.0
101102_13_tsv	29.0	142.0	20.0	0.14084507042253522	0.36619718309859156	0.29508196721311475	1.126303012770904	1.3870967741935485	4.0
057058_13_tsv	30.0	162.0	31.0	0.19135802469135801	0.4567901234567901	0.41509433962264153	1.2778704299140888	1.5125	3.0
pair17_09_tsv	27.0	137.0	20.0	0.145985401459854	0.34306569343065696	0.2982456140350877	1.0578537675428052	1.3387096774193548	3.0
pair10_14_tsv	34.0	178.0	28.0	0.15730337078651685	0.37640449438202245	0.28169014084507044	1.3638545149039958	1.5466666666666666	5.0
153154_11_tsv	33.0	239.0	33.0	0.13807531380753138	0.4393305439330544	0.32	1.4105601898200453	1.5686274509803921	6.0
063064_11_tsv	33.0	249.0	38.0	0.15261044176706828	0.5020080321285141	0.36363636363636365	1.4461288353563795	1.5593220338983051	5.0
119120_13_tsv	46.0	210.0	34.0	0.1619047619047619	0.4666666666666667	0.37333333333333335	1.0119666168120842	1.3333333333333333	4.0
041042_6_tsv	25.0	132.0	17.0	0.12878787878787878	0.3181818181818182	0.23728813559322035	0.9453804652310295	1.3148148148148149	4.0
065066_13_tsv	33.0	118.0	20.0	0.1694915254237288	0.3728813559322034	0.2826086956521739	1.3108961500768448	1.4807692307692308	4.0
107108_9_tsv	35.0	244.0	36.0	0.14754098360655737	0.45901639344262296	0.3146067415730337	1.0251715633632488	1.3217391304347825	4.0
121122_14_tsv	28.0	152.0	20.0	0.13157894736842105	0.3618421052631579	0.25862068965517243	1.0162699107496151	1.3181818181818181	3.0
pair21_08_tsv	43.0	288.0	33.0	0.11458333333333333	0.3819444444444444	0.2736842105263158	1.019674721657084	1.3529411764705883	6.0
011012_14_tsv	29.0	211.0	30.0	0.14218009478672985	0.3981042654028436	0.2777777777777778	1.57180009236815	1.725	4.0
077078_14_tsv	33.0	202.0	25.0	0.12376237623762376	0.35148514851485146	0.3037974683544304	0.7608708930937779	1.2183908045977012	4.0
011012_5_tsv	37.0	287.0	41.0	0.14285714285714285	0.37282229965156793	0.375	1.206092456811886	1.4074074074074074	5.0
049050_10_tsv	33.0	216.0	25.0	0.11574074074074074	0.38425925925925924	0.27848101265822783	1.4630947833204442	1.6144578313253013	5.0
143144_6_tsv	19.0	92.0	13.0	0.14130434782608695	0.3695652173913043	0.3023255813953488	1.1086047620597919	1.375	3.0
043044_16_tsv	26.0	150.0	20.0	0.13333333333333333	0.4866666666666667	0.32608695652173914	1.6795812226197482	1.7894736842105263	4.0
pair09_09_tsv	52.0	297.0	42.0	0.1414141414141414	0.4074074074074074	0.31868131868131866	1.1998691993160615	1.4104477611940298	4.0
009010_8_tsv	42.0	278.0	36.0	0.12949640287769784	0.4028776978417266	0.2571428571428571	1.211363728001765	1.4152542372881356	4.0
pair24_10_tsv	91.0	615.0	77.0	0.12520325203252033	0.42276422764227645	0.34177215189873417	0.9277145780769069	1.2681388012618298	3.0
pair24_04_tsv	28.0	180.0	30.0	0.16666666666666666	0.5111111111111111	0.3508771929824561	1.6854845851524276	1.8133333333333332	4.0
037038_5_tsv	30.0	184.0	29.0	0.15760869565217392	0.3858695652173913	0.3194444444444444	1.1512408096730908	1.4	3.0
131132_2_tsv	41.0	178.0	23.0	0.12921348314606743	0.37640449438202245	0.3026315789473684	0.7009515778998484	1.1724137931034482	3.0
063064_1_tsv	19.0	180.0	30.0	0.16666666666666666	0.45555555555555555	0.38333333333333336	1.4216621394585325	1.605263157894737	7.0
055056_3_tsv	32.0	120.0	16.0	0.13333333333333333	0.30833333333333335	0.23214285714285715	0.9248187049730301	1.34	2.0
pair05_09_tsv	41.0	213.0	34.0	0.1596244131455399	0.36619718309859156	0.30337078651685395	0.7805849322915901	1.2314814814814814	2.0
019020_6_tsv	28.0	220.0	28.0	0.12727272727272726	0.30454545454545456	0.23376623376623376	1.193498315474859	1.423529411764706	3.0
121122_9_tsv	39.0	199.0	27.0	0.135678391959799	0.4221105527638191	0.2839506172839506	1.1910396655390922	1.4523809523809523	4.0
067068_6_tsv	36.0	168.0	29.0	0.17261904761904762	0.40476190476190477	0.3333333333333333	1.3112273289672383	1.5205479452054795	3.0
045046_8_tsv	27.0	244.0	37.0	0.15163934426229508	0.45491803278688525	0.3333333333333333	0.9882770484457652	1.3153153153153154	3.0
097098_3_tsv	25.0	145.0	15.0	0.10344827586206896	0.31724137931034485	0.22413793103448276	1.2169752448993418	1.4375	3.0
pair12_05_tsv	19.0	93.0	14.0	0.15053763440860216	0.3655913978494624	0.3	0.8872409357400916	1.25	3.0
pair12_11_tsv	24.0	125.0	16.0	0.128	0.296	0.22727272727272727	0.4820661480830931	1.1041666666666667	2.0
107108_12_tsv	24.0	119.0	17.0	0.14285714285714285	0.3949579831932773	0.2830188679245283	1.2660374686572178	1.5957446808510638	4.0
037038_12_tsv	26.0	138.0	22.0	0.15942028985507245	0.4420289855072464	0.35294117647058826	1.4025582418257634	1.5862068965517242	5.0
025026_15_tsv	23.0	221.0	37.0	0.167420814479638	0.3891402714932127	0.3815789473684211	1.2040905185456234	1.4271844660194175	3.0
pair08_12_tsv	32.0	205.0	23.0	0.11219512195121951	0.35121951219512193	0.24358974358974358	0.9571656385340861	1.2826086956521738	3.0
pair08_06_tsv	51.0	287.0	39.0	0.13588850174216027	0.43205574912891986	0.34065934065934067	1.0901865767348595	1.3478260869565217	4.0
051052_12_tsv	29.0	176.0	23.0	0.13068181818181818	0.42613636363636365	0.3114754098360656	0.8664312208772224	1.2470588235294118	3.0
pair20_07_tsv	23.0	149.0	29.0	0.19463087248322147	0.348993288590604	0.41509433962264153	1.2944572304759256	1.492537313432836	5.0
003004_10_tsv	27.0	202.0	28.0	0.13861386138613863	0.3564356435643564	0.27058823529411763	1.4012018275646432	1.542857142857143	4.0
pair20_13_tsv	25.0	167.0	21.0	0.12574850299401197	0.31137724550898205	0.22972972972972974	0.6981245731396178	1.1884057971014492	2.0
009010_16_tsv	71.0	391.0	55.0	0.14066496163682865	0.49104859335038364	0.3867924528301887	1.0839190823358518	1.337962962962963	4.0
pair16_12_tsv	39.0	204.0	28.0	0.13725490196078433	0.4068627450980392	0.29545454545454547	0.9355032337211413	1.3085106382978724	4.0
043044_8_tsv	31.0	279.0	39.0	0.13978494623655913	0.34767025089605735	0.35714285714285715	0.9598026266568083	1.288	3.0
017018_15_tsv	25.0	194.0	37.0	0.19072164948453607	0.41237113402061853	0.40540540540540543	1.2447913918666182	1.4479166666666667	4.0
057058_4_tsv	23.0	140.0	20.0	0.14285714285714285	0.3357142857142857	0.2807017543859649	1.1158299730630081	1.4150943396226414	5.0
127128_15_tsv	36.0	265.0	27.0	0.1018867924528302	0.3320754716981132	0.2391304347826087	0.8757622609779461	1.247787610619469	3.0
pair16_06_tsv	50.0	263.0	36.0	0.13688212927756654	0.41825095057034223	0.3263157894736842	0.688127716809808	1.1690140845070423	3.0
053054_3_tsv	28.0	129.0	19.0	0.14728682170542637	0.4263565891472868	0.375	1.4880414803567379	1.6	4.0
065066_1_tsv	34.0	173.0	22.0	0.12716763005780346	0.3930635838150289	0.3114754098360656	0.7605704762665979	1.1975308641975309	3.0
135136_12_tsv	26.0	163.0	22.0	0.13496932515337423	0.3619631901840491	0.2923076923076923	1.543751954420502	1.7	4.0
pair18_03_tsv	22.0	137.0	22.0	0.16058394160583941	0.48175182481751827	0.32727272727272727	1.0432145367583114	1.3666666666666667	5.0
109110_6_tsv	29.0	154.0	17.0	0.11038961038961038	0.2792207792207792	0.2236842105263158	0.41381685030363374	1.0833333333333333	2.0
005006_12_tsv	15.0	126.0	19.0	0.15079365079365079	0.3492063492063492	0.27419354838709675	1.0339010345140056	1.3269230769230769	3.0
141142_15_tsv	34.0	215.0	30.0	0.13953488372093023	0.3674418604651163	0.29333333333333333	1.0163158512850052	1.315217391304348	3.0
025026_9_tsv	24.0	222.0	34.0	0.15315315315315314	0.3738738738738739	0.3287671232876712	1.4797959689685192	1.6292134831460674	4.0
007008_7_tsv	38.0	206.0	28.0	0.13592233009708737	0.3592233009708738	0.2736842105263158	0.4725472219330292	1.101123595505618	2.0
141142_8_tsv	43.0	263.0	37.0	0.14068441064638784	0.34980988593155893	0.24175824175824176	1.289769773482721	1.4642857142857142	4.0
035036_2_tsv	21.0	101.0	14.0	0.13861386138613863	0.3465346534653465	0.2553191489361702	1.6493974703476995	1.8125	4.0
119120_8_tsv	47.0	232.0	38.0	0.16379310344827586	0.4051724137931034	0.3218390804597701	1.2701266611796698	1.45	5.0
pair14_03_tsv	35.0	204.0	30.0	0.14705882352941177	0.4411764705882353	0.31746031746031744	1.3547948896392734	1.5056179775280898	5.0
039040_15_tsv	39.0	239.0	32.0	0.13389121338912133	0.4225941422594142	0.30851063829787234	0.4843136596242983	1.1023622047244095	3.0
145146_6_tsv	39.0	169.0	26.0	0.15384615384615385	0.42011834319526625	0.2835820895522388	0.9664537761271261	1.2891566265060241	3.0
021022_7_tsv	25.0	306.0	54.0	0.17647058823529413	0.43790849673202614	0.3473684210526316	1.3130425269232924	1.4758620689655173	4.0
069070_9_tsv	74.0	461.0	70.0	0.15184381778741865	0.5184381778741866	0.48214285714285715	1.3980396943148772	1.5956521739130434	11.0
123124_7_tsv	19.0	113.0	19.0	0.168141592920354	0.415929203539823	0.3	0.9241335419915457	1.3392857142857142	2.0
pair04_06_tsv	36.0	296.0	46.0	0.1554054054054054	0.42905405405405406	0.3614457831325301	1.3401098876683035	1.525179856115108	5.0
pair04_12_tsv	38.0	268.0	36.0	0.13432835820895522	0.417910447761194	0.3372093023255814	1.2053615896991983	1.4416666666666667	5.0
081082_1_tsv	25.0	165.0	22.0	0.13333333333333333	0.40606060606060607	0.3137254901960784	1.5195376578473947	1.7575757575757576	4.0
pair22_02_tsv	31.0	197.0	29.0	0.14720812182741116	0.4720812182741117	0.3387096774193548	1.725438737287659	1.8125	5.0
pair22_16_tsv	35.0	234.0	34.0	0.1452991452991453	0.4358974358974359	0.2876712328767123	1.5873549162887906	1.6568627450980393	5.0
097098_15_tsv	32.0	262.0	25.0	0.09541984732824428	0.33587786259541985	0.19607843137254902	0.98284018031409	1.297872340425532	3.0
097098_14_tsv	35.0	220.0	24.0	0.10909090909090909	0.35909090909090907	0.21875	0.6060137561061975	1.146067415730337	3.0
pair22_03_tsv	24.0	120.0	24.0	0.2	0.48333333333333334	0.40540540540540543	1.5041780668804448	1.6785714285714286	7.0
pair04_13_tsv	35.0	235.0	30.0	0.1276595744680851	0.4297872340425532	0.30864197530864196	0.9970291908201538	1.3035714285714286	4.0
pair04_07_tsv	27.0	214.0	31.0	0.14485981308411214	0.40654205607476634	0.29545454545454547	0.7374743070484583	1.196078431372549	3.0
123124_6_tsv	25.0	115.0	16.0	0.1391304347826087	0.3652173913043478	0.25	1.2322022766029506	1.4666666666666666	4.0
127128_1_tsv	24.0	164.0	24.0	0.14634146341463414	0.36585365853658536	0.2878787878787879	1.4013363492958602	1.5692307692307692	4.0
069070_8_tsv	27.0	193.0	32.0	0.16580310880829016	0.44559585492227977	0.36065573770491804	1.584899527758554	1.8170731707317074	9.0
021022_6_tsv	19.0	149.0	23.0	0.15436241610738255	0.3825503355704698	0.25	1.1706463440108585	1.4210526315789473	3.0
145146_7_tsv	32.0	159.0	22.0	0.13836477987421383	0.4025157232704403	0.2647058823529412	1.0063984878779177	1.3098591549295775	3.0
pair14_02_tsv	39.0	192.0	26.0	0.13541666666666666	0.40625	0.296875	1.4089563030992351	1.5375	4.0
039040_14_tsv	31.0	177.0	32.0	0.1807909604519774	0.4124293785310734	0.3698630136986301	1.0978942948049923	1.3516483516483517	4.0
119120_9_tsv	51.0	225.0	26.0	0.11555555555555555	0.24888888888888888	0.25	0.3372900666170139	1.0625	2.0
pair14_16_tsv	58.0	310.0	38.0	0.12258064516129032	0.4612903225806452	0.3	1.097485300255935	1.3624161073825503	3.0
003004_1_tsv	22.0	90.0	12.0	0.13333333333333333	0.3	0.275	0.8323909065727799	1.2571428571428571	3.0
035036_3_tsv	23.0	107.0	15.0	0.14018691588785046	0.37383177570093457	0.22916666666666666	1.2090947583763865	1.5135135135135136	4.0
007008_6_tsv	35.0	152.0	18.0	0.11842105263157894	0.3684210526315789	0.25	0.9154282014152488	1.271186440677966	3.0
141142_9_tsv	74.0	428.0	57.0	0.13317757009345793	0.5163551401869159	0.36363636363636365	1.0694718234217113	1.345291479820628	4.0
025026_8_tsv	32.0	302.0	38.0	0.12582781456953643	0.3708609271523179	0.3409090909090909	1.1280560199784675	1.3617021276595744	4.0
101102_1_tsv	23.0	82.0	11.0	0.13414634146341464	0.2926829268292683	0.25	0.8238116333123171	1.2580645161290323	2.0
141142_14_tsv	36.0	200.0	31.0	0.155	0.36	0.32	1.2448194490962117	1.4285714285714286	4.0
pair18_16_tsv	33.0	250.0	33.0	0.132	0.476	0.3968253968253968	1.3897018404947241	1.5952380952380953	5.0
pair18_02_tsv	32.0	178.0	21.0	0.11797752808988764	0.43258426966292135	0.2459016393442623	1.220229197715677	1.4647887323943662	4.0
135136_13_tsv	17.0	81.0	9.0	0.1111111111111111	0.3950617283950617	0.34375	1.279798638034158	1.6451612903225807	4.0
053054_2_tsv	44.0	265.0	34.0	0.12830188679245283	0.4490566037735849	0.3103448275862069	0.8937396420109194	1.2651515151515151	3.0
005006_13_tsv	18.0	109.0	18.0	0.1651376146788991	0.30275229357798167	0.28846153846153844	0.9108783787500366	1.326086956521739	2.0
109110_7_tsv	21.0	131.0	15.0	0.11450381679389313	0.366412213740458	0.26666666666666666	1.376401266234732	1.625	4.0
017018_14_tsv	22.0	165.0	25.0	0.15151515151515152	0.3393939393939394	0.28205128205128205	1.274189867338703	1.492063492063492	3.0
pair16_07_tsv	62.0	351.0	53.0	0.150997150997151	0.4045584045584046	0.3185840707964602	1.3482304965990695	1.5375	6.0
127128_14_tsv	38.0	290.0	45.0	0.15517241379310345	0.38620689655172413	0.3302752293577982	1.106469337501741	1.3581081081081081	4.0
057058_5_tsv	76.0	437.0	70.0	0.16018306636155608	0.4668192219679634	0.390625	1.402357140417949	1.5277777777777777	5.0
043044_9_tsv	46.0	228.0	29.0	0.12719298245614036	0.38596491228070173	0.2765957446808511	0.8651360699713257	1.2551020408163265	4.0
pair16_13_tsv	31.0	193.0	29.0	0.15025906735751296	0.40932642487046633	0.34615384615384615	1.0306397905676914	1.3707865168539326	6.0
pair20_12_tsv	24.0	179.0	22.0	0.12290502793296089	0.3128491620111732	0.21875	1.1484909584794187	1.492063492063492	4.0
pair20_06_tsv	30.0	246.0	37.0	0.15040650406504066	0.3699186991869919	0.27906976744186046	1.2300362592775405	1.4455445544554455	3.0
003004_11_tsv	34.0	205.0	35.0	0.17073170731707318	0.3951219512195122	0.2804878048780488	1.2270135838056009	1.4444444444444444	4.0
051052_13_tsv	27.0	129.0	15.0	0.11627906976744186	0.34108527131782945	0.25	0.9897470292547141	1.3	3.0
pair08_07_tsv	58.0	295.0	32.0	0.10847457627118644	0.4	0.27586206896551724	1.1088749729759657	1.3740458015267176	4.0
025026_14_tsv	25.0	200.0	31.0	0.155	0.35	0.3058823529411765	1.048059081421614	1.348314606741573	3.0
pair08_13_tsv	29.0	119.0	13.0	0.1092436974789916	0.453781512605042	0.29545454545454547	0.9555657959446268	1.32	4.0
107108_13_tsv	28.0	172.0	22.0	0.12790697674418605	0.4011627906976744	0.296875	0.8934604987430774	1.2560975609756098	3.0
037038_13_tsv	25.0	131.0	15.0	0.11450381679389313	0.32061068702290074	0.21875	0.8030909760146978	1.2448979591836735	2.0
037038_11_tsv	37.0	253.0	42.0	0.16600790513833993	0.4980237154150198	0.3783783783783784	1.0102621583192686	1.323943661971831	3.0
107108_11_tsv	35.0	253.0	25.0	0.09881422924901186	0.35968379446640314	0.19801980198019803	1.028524127856421	1.372340425531915	4.0
pair08_05_tsv	40.0	218.0	26.0	0.11926605504587157	0.42201834862385323	0.2987012987012987	0.7957233595571859	1.2736842105263158	6.0
051052_11_tsv	30.0	195.0	22.0	0.11282051282051282	0.37948717948717947	0.21052631578947367	0.8469544779180521	1.2386363636363635	3.0
pair08_11_tsv	41.0	212.0	29.0	0.13679245283018868	0.46226415094339623	0.34285714285714286	0.9497232679405737	1.2788461538461537	3.0
025026_16_tsv	46.0	483.0	78.0	0.16149068322981366	0.4389233954451346	0.38636363636363635	1.259058472795116	1.4634146341463414	4.0
pair20_10_tsv	22.0	179.0	26.0	0.1452513966480447	0.41899441340782123	0.36065573770491804	0.8740835709253271	1.247191011235955	3.0
003004_13_tsv	24.0	110.0	12.0	0.10909090909090909	0.45454545454545453	0.23076923076923078	1.3312172971736653	1.5384615384615385	3.0
pair20_04_tsv	24.0	157.0	22.0	0.14012738853503184	0.34394904458598724	0.26153846153846155	1.4898326763716518	1.6545454545454545	6.0
009010_15_tsv	37.0	182.0	30.0	0.16483516483516483	0.44505494505494503	0.3142857142857143	1.303051657303536	1.4880952380952381	4.0
057058_7_tsv	44.0	288.0	34.0	0.11805555555555555	0.3854166666666667	0.2818181818181818	0.7988462119427843	1.2142857142857142	4.0
127128_16_tsv	63.0	444.0	63.0	0.14189189189189189	0.44819819819819817	0.371900826446281	1.2959134769831655	1.471111111111111	4.0
pair16_05_tsv	70.0	471.0	53.0	0.11252653927813164	0.40764331210191085	0.2913907284768212	0.8996697926859232	1.2600896860986548	5.0
017018_16_tsv	31.0	240.0	34.0	0.14166666666666666	0.4791666666666667	0.34831460674157305	0.9477021063962432	1.2983870967741935	3.0
pair16_11_tsv	52.0	280.0	38.0	0.1357142857142857	0.3357142857142857	0.2743362831858407	1.090836757786418	1.345132743362832	4.0
075076_9_tsv	41.0	230.0	40.0	0.17391304347826086	0.47391304347826085	0.4473684210526316	1.1049903957862575	1.3700787401574803	3.0
pair18_14_tsv	20.0	143.0	16.0	0.11188811188811189	0.4405594405594406	0.3090909090909091	1.1108074797417338	1.4107142857142858	4.0
141142_16_tsv	60.0	375.0	43.0	0.11466666666666667	0.38133333333333336	0.2764227642276423	0.690382432913333	1.1685393258426966	3.0
101102_3_tsv	21.0	100.0	16.0	0.16	0.28	0.28888888888888886	1.5685388343815547	1.696969696969697	4.0
109110_5_tsv	32.0	283.0	46.0	0.1625441696113074	0.4098939929328622	0.3763440860215054	1.2131391532462648	1.4108527131782946	4.0
005006_11_tsv	19.0	164.0	27.0	0.16463414634146342	0.3719512195121951	0.3125	1.2076184210450343	1.4305555555555556	3.0
065066_2_tsv	27.0	110.0	18.0	0.16363636363636364	0.34545454545454546	0.3611111111111111	1.3487460081211509	1.5555555555555556	4.0
135136_11_tsv	28.0	201.0	37.0	0.18407960199004975	0.42786069651741293	0.47692307692307695	1.681502640439101	1.7647058823529411	6.0
007008_4_tsv	22.0	91.0	13.0	0.14285714285714285	0.27472527472527475	0.23404255319148937	0.710676853856123	1.1944444444444444	2.0
013014_8_tsv	45.0	361.0	47.0	0.13019390581717452	0.3739612188365651	0.2761904761904762	1.2008515208599568	1.406060606060606	4.0
035036_1_tsv	18.0	104.0	18.0	0.17307692307692307	0.3942307692307692	0.2857142857142857	0.9902246902198684	1.558139534883721	2.0
003004_3_tsv	40.0	186.0	21.0	0.11290322580645161	0.3548387096774194	0.22972972972972974	0.81731069037754	1.2337662337662338	3.0
pair13_09_tsv	47.0	319.0	49.0	0.1536050156739812	0.46394984326018807	0.33613445378151263	0.974454233358889	1.2911392405063291	3.0
039040_16_tsv	29.0	176.0	24.0	0.13636363636363635	0.4318181818181818	0.2835820895522388	0.7104087759991218	1.1758241758241759	3.0
pair14_14_tsv	46.0	278.0	40.0	0.14388489208633093	0.4244604316546763	0.34408602150537637	1.2788200638366545	1.52	6.0
021022_4_tsv	36.0	381.0	61.0	0.16010498687664043	0.45931758530183725	0.3465346534653465	1.4383042963139385	1.5524861878453038	5.0
145146_5_tsv	33.0	140.0	21.0	0.15	0.32857142857142857	0.29508196721311475	1.1034060205555785	1.4310344827586208	4.0
127128_3_tsv	31.0	181.0	23.0	0.1270718232044199	0.3314917127071823	0.19444444444444445	1.3561689969606692	1.5	4.0
137138_8_tsv	48.0	353.0	39.0	0.11048158640226628	0.42209631728045327	0.29	0.7288702086381003	1.1927710843373494	3.0
123124_4_tsv	31.0	161.0	27.0	0.16770186335403728	0.37267080745341613	0.3333333333333333	1.2500080344420974	1.4558823529411764	4.0
pair04_11_tsv	30.0	200.0	37.0	0.185	0.415	0.390625	1.549586121875433	1.6914893617021276	8.0
pair04_05_tsv	66.0	445.0	60.0	0.1348314606741573	0.4966292134831461	0.38	1.4627778821726591	1.5642201834862386	5.0
081082_2_tsv	22.0	130.0	18.0	0.13846153846153847	0.38461538461538464	0.2826086956521739	1.4111294625574635	1.56	4.0
pair22_15_tsv	25.0	170.0	27.0	0.1588235294117647	0.45294117647058824	0.38333333333333336	1.332898595140569	1.5128205128205128	4.0
097098_16_tsv	51.0	411.0	47.0	0.11435523114355231	0.44038929440389296	0.2446043165467626	1.1179500968079827	1.375	5.0
pair22_01_tsv	21.0	105.0	14.0	0.13333333333333333	0.45714285714285713	0.27906976744186046	1.7717402066315122	1.9487179487179487	4.0
pair22_14_tsv	40.0	203.0	28.0	0.13793103448275862	0.458128078817734	0.3333333333333333	1.1658717735887525	1.3877551020408163	4.0
081082_3_tsv	28.0	109.0	15.0	0.13761467889908258	0.46788990825688076	0.3	1.1722539283649267	1.4444444444444444	3.0
pair04_04_tsv	29.0	248.0	34.0	0.13709677419354838	0.43548387096774194	0.3561643835616438	1.6813281931570452	1.8556701030927836	6.0
pair04_10_tsv	30.0	261.0	29.0	0.1111111111111111	0.41379310344827586	0.25842696629213485	1.331850191022004	1.511111111111111	4.0
123124_5_tsv	58.0	293.0	41.0	0.13993174061433447	0.4061433447098976	0.27927927927927926	0.7737797299509301	1.2275862068965517	2.0
137138_9_tsv	63.0	508.0	66.0	0.12992125984251968	0.5492125984251969	0.3488372093023256	1.1703220635535474	1.38671875	5.0
127128_2_tsv	46.0	297.0	38.0	0.12794612794612795	0.4478114478114478	0.29411764705882354	1.0579008922475506	1.3356643356643356	3.0
145146_4_tsv	36.0	175.0	19.0	0.10857142857142857	0.34285714285714286	0.2191780821917808	1.113907900606789	1.393939393939394	4.0
021022_5_tsv	24.0	335.0	46.0	0.1373134328358209	0.48656716417910445	0.3595505617977528	1.4489482971685552	1.5671641791044777	4.0
pair14_15_tsv	45.0	252.0	33.0	0.13095238095238096	0.38095238095238093	0.32954545454545453	0.9678551054512813	1.2946428571428572	4.0
pair13_08_tsv	35.0	234.0	27.0	0.11538461538461539	0.33760683760683763	0.29333333333333333	0.9838452583577753	1.297029702970297	3.0
pair14_01_tsv	31.0	142.0	20.0	0.14084507042253522	0.47183098591549294	0.2830188679245283	1.41165020525681	1.625	3.0
003004_2_tsv	26.0	111.0	16.0	0.14414414414414414	0.3963963963963964	0.26	1.2339557062686486	1.5348837209302326	4.0
013014_9_tsv	63.0	310.0	41.0	0.13225806451612904	0.44193548387096776	0.2773109243697479	1.1897449187734148	1.4166666666666667	6.0
007008_5_tsv	43.0	196.0	24.0	0.12244897959183673	0.4336734693877551	0.28378378378378377	0.654080038794199	1.168421052631579	2.0
005006_10_tsv	18.0	145.0	22.0	0.15172413793103448	0.3586206896551724	0.3333333333333333	1.2327509630214706	1.5166666666666666	5.0
109110_4_tsv	26.0	165.0	21.0	0.12727272727272726	0.32727272727272727	0.22784810126582278	0.6500224216483541	1.1666666666666667	2.0
135136_10_tsv	24.0	174.0	32.0	0.1839080459770115	0.4367816091954023	0.3088235294117647	1.7887878244647255	1.8571428571428572	5.0
pair18_01_tsv	26.0	153.0	25.0	0.16339869281045752	0.49019607843137253	0.4166666666666667	1.3955619342237642	1.626865671641791	7.0
065066_3_tsv	26.0	89.0	11.0	0.12359550561797752	0.33707865168539325	0.25	0.2918182565988858	1.0512820512820513	2.0
053054_1_tsv	29.0	167.0	26.0	0.15568862275449102	0.46706586826347307	0.42592592592592593	0.9804868567735842	1.315217391304348	5.0
pair18_15_tsv	32.0	162.0	30.0	0.18518518518518517	0.4382716049382716	0.3484848484848485	1.1505726915272392	1.4078947368421053	3.0
101102_2_tsv	20.0	123.0	19.0	0.15447154471544716	0.35772357723577236	0.29508196721311475	1.4098321717875266	1.5869565217391304	4.0
075076_8_tsv	24.0	196.0	26.0	0.1326530612244898	0.40816326530612246	0.3108108108108108	0.7086302123268167	1.1770833333333333	3.0
pair16_10_tsv	37.0	223.0	28.0	0.12556053811659193	0.37668161434977576	0.24210526315789474	0.653839880626333	1.1683168316831682	2.0
pair16_04_tsv	41.0	209.0	24.0	0.11483253588516747	0.39712918660287083	0.23076923076923078	0.8205490982855694	1.2209302325581395	3.0
057058_6_tsv	33.0	181.0	24.0	0.13259668508287292	0.3314917127071823	0.2535211267605634	1.3197134782142041	1.5	4.0
009010_14_tsv	44.0	239.0	34.0	0.14225941422594143	0.4393305439330544	0.3493975903614458	1.0856526698092313	1.3388429752066116	4.0
003004_12_tsv	30.0	174.0	18.0	0.10344827586206896	0.25862068965517243	0.1927710843373494	0.7837769474847008	1.2333333333333334	2.0
